G1,G2,G3,G4,G5,G6,A1,A2,A3,A4,A5,A6,A7,A8,A9,Pg1,Pg2,Pg3,Pg4,Pg5,Pg6,Pg7,Pg8,Pg9,Pg10,Pg11,Pg12,Pg13,Pg14,Pg15,Pg16,Pg17,Pg18,Pg19,Pg20,Pg21,Pg22,Pg23,Pg24,Pg25,Pg26,Pg27,Pg28,Pg29,Pg30,Pg31,Pg32,Pg33,Pg34,Pg35,Pg36,Pa1,Pa2,Pa3,Pa4,Pa5,Pa6,Pa7,Pa8,Pa9,Pa10,Pa11,Pa12,Pa13,Pa14,Pa15,Pa16,Pa17,Pa18,Pa19,Pa20,Pa21,Pa22,Pa23,Pa24,Pa25,Pa26,Pa27,Pa28,Pa29,Pa30,Pa31,Pa32,Pa33,Pa34,Pa35,Pa36,Pa37,Pa38,Pa39,Pa40,Pa41,Pa42,Pa43,Pa44,Pa45,Pa46,Pa47,Pa48,Pa49,Pa50,Pa51,Pa52,Pa53,Pa54,Pa55,Pa56,Pa57,Pa58,Pa59,Pa60,Pa61,Pa62,Pa63,Pa64,Pa65,Pa66,Pa67,Pa68,Pa69,Pa70,Pa71,Pa72,Pa73,Pa74,Pa75,Pa76,Pa77,Pa78,Pa79,Pa80,Pa81
0,0,911925,101325,96.2,15.07,0,0,0,0,183.55,0.05,0.21,56.31,0.43,1.00E-06,0,0,0,0,0,0,1.00E-08,0,0,0,0,0,0,1.00E+02,0,0,0,0,0,0,1.00E+02,0,0,0,0,0,0,1.00E-08,0,0,0,0,0,0,1.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
